id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcwales_26,"Repair Cafe Wales",GBR,"Electrical ~ lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-04-01,"lamp bulb fitting broken"
rcwales_29,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Repairable,,"Cardiff Cathays",2017-04-01,"Laptop Loose charging Port"
rcwales_33,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Repairable,,"Cardiff Cathays",2017-04-01,"Not working"
rcwales_36,"Repair Cafe Wales",GBR,"Other ~ Watch","Watch / clock",35,Unknown,,,Repairable,,"Cardiff Cathays",2017-04-01,"Watch back stuck"
rcwales_38,"Repair Cafe Wales",GBR,"IT/Phone ~ Phone",Mobile,19,Unknown,,,"End of life",,"Cardiff Cathays",2017-04-01,"Phone Not charging + not picking up emails"
rcwales_39,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Unknown,,"Cardiff Cathays",2017-04-01,"Battery not charging"
rcwales_42,"Repair Cafe Wales",GBR,"Electrical ~ 2x kettle",Kettle,14,Unknown,,,"End of life",,"Cardiff Cathays",2017-05-01,"2x kettle 1 leaking, 1 wont switch on"
rcwales_43,"Repair Cafe Wales",GBR,"Electrical ~ 3 x Electrics",Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"3 x Electrics "
rcwales_48,"Repair Cafe Wales",GBR,"Electrical ~ Lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"Lamp Not working - suspect needs bulb changing but canâ€™t get out"
rcwales_49,"Repair Cafe Wales",GBR,"Electrical ~ Toaster",Toaster,31,Unknown,,,Unknown,,"Cardiff Cathays",2017-05-01,"Toaster One toaster side doesn't work"
rcwales_51,"Repair Cafe Wales",GBR,"Electrical ~ Hair Straightners","Hair & beauty item",9,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"Hair Straightners "
rcwales_53,"Repair Cafe Wales",GBR,"Electrical ~ Lawnmower","Large home electrical",17,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"Lawnmower Cut through cable"
rcwales_54,"Repair Cafe Wales",GBR,"Electrical ~ Drill","Power tool",24,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"Drill Not working"
rcwales_58,"Repair Cafe Wales",GBR,"Electrical ~ Drill","Power tool",24,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"Drill stopped working"
rcwales_59,"Repair Cafe Wales",GBR,"Electrical ~ lamp base",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-05-01,"lamp base Adjust"
rcwales_65,"Repair Cafe Wales",GBR,"Electrical ~ CD/Radio/Tape player","Hi-Fi separates",13,Unknown,,,"End of life",,"Cardiff Cathays",2017-05-01,"CD/Radio/Tape player CD does not play"
rcwales_66,"Repair Cafe Wales",GBR,"Electrical ~ Turntable","Hi-Fi separates",13,Unknown,,,Unknown,,"Cardiff Cathays",2017-05-01,"Turntable Inoperable"
rcwales_67,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Unknown,,"Cardiff Cathays",2017-05-01,"Stops working intermittently"
rcwales_69,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Repairable,,"Cardiff Cathays",2017-06-01,"Laptop Slow"
rcwales_70,"Repair Cafe Wales",GBR,"Electrical ~ Hedge Trimmer","Large home electrical",17,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,"Hedge Trimmer "
rcwales_71,"Repair Cafe Wales",GBR,"Electrical ~ Hair Dryer","Hair dryer",39,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,"Hair Dryer "
rcwales_72,"Repair Cafe Wales",GBR,"Electrical ~ Glue Gun","Power tool",24,Unknown,,,Repairable,,"Cardiff Cathays",2017-06-01,"Glue Gun "
rcwales_75,"Repair Cafe Wales",GBR,"Clock ~ Clock","Watch / clock",35,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,"Clock "
rcwales_76,"Repair Cafe Wales",GBR,"Electrical ~ Straightners","Hair & beauty item",9,Unknown,,,Repairable,,"Cardiff Cathays",2017-06-01,"Straightners Lose wire needed soldering, however dropped en route, so may not be able to fix plastic - two wires need fusing"
rcwales_77,"Repair Cafe Wales",GBR,"Electrical ~ Steamer","Small home electrical",28,Unknown,,,"End of life",,"Cardiff Cathays",2017-06-01,"Steamer Keeps fusing electrics"
rcwales_79,"Repair Cafe Wales",GBR,"Electrical ~ electric razor","Hair & beauty item",9,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,"electric razor Plastic piece broken in head"
rcwales_82,"Repair Cafe Wales",GBR,"Electrical ~ Extention cable","Battery / charger / adapter",2,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,"Extention cable Intermittent problem"
rcwales_84,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,
rcwales_89,"Repair Cafe Wales",GBR,"IT/Phone ~ Printer","Printer / scanner",25,Unknown,,,"End of life",,"Cardiff Cathays",2017-06-01,"Printer Printer head?"
rcwales_90,"Repair Cafe Wales",GBR,"IT/Phone ~ Computer","Desktop computer",4,Unknown,,,Unknown,,"Cardiff Cathays",2017-06-01,"Computer Brain keeps searching for other options and wont stick to one. CD, radios needed!"
rcwales_91,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Repairable,,"Cardiff Cathays",2017-06-01,"Laptop screen/will not turn on but power ok"
rcwales_92,"Repair Cafe Wales",GBR,"IT/Phone ~ IT",Misc,18,Unknown,,,Unknown,,"Cardiff Cathays",2017-06-01,"IT Lost music files"
rcwales_94,"Repair Cafe Wales",GBR,"Electrical ~ Music Centre","Hi-Fi integrated",12,Unknown,,,Fixed,,"Cardiff Cathays",2017-06-01,"Music Centre Not Functioning"
rcwales_95,"Repair Cafe Wales",GBR,"Electrical ~ Kettle",Kettle,14,Unknown,,,Unknown,,"Cardiff Cathays",2017-06-01,"Kettle Stopped working"
rcwales_99,"Repair Cafe Wales",GBR,"Electrical ~ Drill: Charger / Battery 12 volt","Power tool",24,Unknown,,,Unknown,,"Cardiff Cathays",2017-06-01,"Drill: Charger / Battery 12 volt "
rcwales_102,"Repair Cafe Wales",GBR,"Other ~ Guitar Pedal",Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Guitar Pedal Soldering needed"
rcwales_107,"Repair Cafe Wales",GBR,"Electrical ~ Sewing machine","Sewing machine",27,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"Sewing machine on/off button broken"
rcwales_108,"Repair Cafe Wales",GBR,"Electrical ~ Radio","Portable radio",23,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Radio Power keeps shorting / disconnecting"
rcwales_109,"Repair Cafe Wales",GBR,"Electrical ~ vacuum cleaner",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"vacuum cleaner loose wire"
rcwales_110,"Repair Cafe Wales",GBR,"Electrical ~ vacuum cleaner",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"vacuum cleaner cuts out when used"
rcwales_111,"Repair Cafe Wales",GBR,"Electrical ~ radio","Portable radio",23,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"radio doesn't work"
rcwales_112,"Repair Cafe Wales",GBR,"Electrical ~ radio","Portable radio",23,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"radio doesn't work"
rcwales_113,"Repair Cafe Wales",GBR,"Electrical ~ radio","Portable radio",23,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"radio doesn't work"
rcwales_116,"Repair Cafe Wales",GBR,"Other ~ Shredder","Paper shredder",21,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Shredder Blocked"
rcwales_117,"Repair Cafe Wales",GBR,"Other ~ Standing Lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Standing Lamp "
rcwales_118,"Repair Cafe Wales",GBR,"Other ~ Standing Lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Standing Lamp "
rcwales_119,"Repair Cafe Wales",GBR,"Other ~ Standing Lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Standing Lamp "
rcwales_120,"Repair Cafe Wales",GBR,"Electrical ~ exercise bike",Misc,18,Reebok,,,Unknown,,"Cardiff Cathays",2017-08-01,"exercise bike connection broken"
rcwales_121,"Repair Cafe Wales",GBR,"Other ~ Coffee machine","Coffee maker",36,Unknown,,,"End of life",,"Cardiff Cathays",2017-08-01,"Coffee machine Leaking when being used"
rcwales_124,"Repair Cafe Wales",GBR,"Electrical ~ Portable dvd","Hi-Fi separates",13,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Portable dvd Problems charging"
rcwales_125,"Repair Cafe Wales",GBR,"Electrical ~ Touch lamp",Lamp,15,Unknown,,,Repairable,,"Cardiff Cathays",2017-08-01,"Touch lamp no longer working"
rcwales_127,"Repair Cafe Wales",GBR,"Electrical ~ Multitool","Power tool",24,Unknown,,,"End of life",,"Cardiff Cathays",2017-08-01,"Multitool Cut out when being used in warm weather"
rcwales_128,"Repair Cafe Wales",GBR,"Electrical ~ Hoover",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Hoover Loss of suction and strange noise"
rcwales_129,"Repair Cafe Wales",GBR,"Electrical ~ Drill","Power tool",24,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Drill Drill Bit stuck"
rcwales_130,"Repair Cafe Wales",GBR,"Electrical ~ Hoover",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Hoover Machine over-heating and turning itself off"
rcwales_131,"Repair Cafe Wales",GBR,"Other ~ Weather station display","Small home electrical",28,Unknown,,,Repairable,,"Cardiff Cathays",2017-08-01,"Weather station display Display not working"
rcwales_132,"Repair Cafe Wales",GBR,"Electrical ~ Hedge Trimmer","Large home electrical",17,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Hedge Trimmer Pin snapped from plug"
rcwales_133,"Repair Cafe Wales",GBR,"Electrical ~ Vacuum Hoover",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Vacuum Hoover Poor Suction!"
rcwales_134,"Repair Cafe Wales",GBR,"Electrical ~ Hoover",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Hoover Loud noise / poor suction"
rcwales_135,"Repair Cafe Wales",GBR,"Other ~ Camera","Digital compact camera",5,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"Camera Keeps saying ""clean lens"" and refusing to shoot"
rcwales_136,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Laptop Problems with start, hard disk is probably broken"
rcwales_137,"Repair Cafe Wales",GBR,"IT/Phone ~ Mobile Phone",Mobile,19,Unknown,,,Fixed,,"Cardiff Cathays",2017-08-01,"Mobile Phone Power button not working"
rcwales_138,"Repair Cafe Wales",GBR,"IT/Phone ~ Phone",Mobile,19,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"Phone Headphone socket broken (intermittant contact on poles of plug)"
rcwales_140,"Repair Cafe Wales",GBR,"Other ~ Shredder","Paper shredder",21,Unknown,,,Unknown,,"Cardiff Cathays",2017-08-01,"Shredder Paper jammed"
rcwales_152,"Repair Cafe Wales",GBR,"Electrical ~ Food Mixer","Food processor",37,Unknown,,,"End of life",,"Cardiff Cathays",2017-08-01,"Food Mixer "
rcwales_154,"Repair Cafe Wales",GBR,"IT/Phone ~ Printer","Printer / scanner",25,Unknown,,,Repairable,,"Cardiff Cathays",2017-09-01,"Printer Doesn't print colour and greyscale is poor"
rcwales_155,"Repair Cafe Wales",GBR,"Other ~ Espresso Machine","Coffee maker",36,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"Espresso Machine "
rcwales_158,"Repair Cafe Wales",GBR,"Electrical ~ lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"lamp "
rcwales_163,"Repair Cafe Wales",GBR,"Electrical ~ Vacuum cleaner",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"Vacuum cleaner Electric lead not working"
rcwales_169,"Repair Cafe Wales",GBR,"Other ~ watch","Watch / clock",35,Unknown,,,Unknown,,"Cardiff Cathays",2017-09-01,"watch "
rcwales_170,"Repair Cafe Wales",GBR,"Electrical ~ CD player","Hi-Fi separates",13,Unknown,,,Unknown,,"Cardiff Cathays",2017-09-01,"CD player Not reading discs"
rcwales_171,"Repair Cafe Wales",GBR,"Electrical ~ beauty mirror","Hair & beauty item",9,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"beauty mirror Light not switching on"
rcwales_172,"Repair Cafe Wales",GBR,"Electrical ~ Fan",Fan,7,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"Fan not switching on"
rcwales_173,"Repair Cafe Wales",GBR,"Electrical ~ CD player","Hi-Fi separates",13,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"CD player Laser stopped working"
rcwales_177,"Repair Cafe Wales",GBR,"Electrical ~ keyboard","PC accessory",22,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"keyboard doesn't switch on"
rcwales_181,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,"End of life",,"Cardiff Cathays",2017-09-01,"Laptop Slow!"
rcwales_182,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"Laptop not powering up since being dropped on charger input"
rcwales_183,"Repair Cafe Wales",GBR,"Electrical ~ sunrise alarm clock","Watch / clock",35,sunrise,,,Fixed,,"Cardiff Cathays",2017-09-01,"sunrise alarm clock loose connection causing flickering"
rcwales_184,"Repair Cafe Wales",GBR,"Electrical ~ DAB Radio","Portable radio",23,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"DAB Radio Powers up but appears non-functional"
rcwales_185,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Fixed,,"Cardiff Cathays",2017-09-01,"Laptop Loss of power"
rcwales_189,"Repair Cafe Wales",GBR,"Electrical ~ Aquarium Lights","Decorative or safety lights",3,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"Aquarium Lights insufficient power to control unit"
rcwales_191,"Repair Cafe Wales",GBR,"Electrical ~ stereo amplifier","Hi-Fi separates",13,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"stereo amplifier scratching/inconsistent potentiometers"
rcwales_195,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Unknown,,"Cardiff Cathays",2017-10-01,"doesn't work"
rcwales_196,"Repair Cafe Wales",GBR,"Electrical ~ shredder","Paper shredder",21,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"shredder paper stuck"
rcwales_197,"Repair Cafe Wales",GBR,"IT/Phone ~ tablet",Tablet,30,Unknown,,,Repairable,,"Cardiff Cathays",2017-10-01,"tablet "
rcwales_211,"Repair Cafe Wales",GBR,"Electrical ~ Exercise bike",Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"Exercise bike connection to mains broken"
rcwales_212,"Repair Cafe Wales",GBR,"IT/Phone ~ Printer","Printer / scanner",25,Unknown,,,"End of life",,"Cardiff Cathays",2017-10-01,"Printer turns on but ink cartridge stuck in middle"
rcwales_213,"Repair Cafe Wales",GBR,"Electrical ~ solar light","Decorative or safety lights",3,Unknown,,,"End of life",,"Cardiff Cathays",2017-10-01,"solar light wont turn off"
rcwales_215,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"Wifi button not working"
rcwales_218,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Repairable,,"Cardiff Cathays",2017-10-01,
rcwales_219,"Repair Cafe Wales",GBR,"Electrical ~ portable dvd player","Hi-Fi separates",13,Unknown,,,"End of life",,"Cardiff Cathays",2017-10-01,"portable dvd player "
rcwales_220,"Repair Cafe Wales",GBR,"Electrical ~ actifry","Small kitchen item",29,Tefal,,,Repairable,,"Cardiff Cathays",2017-10-01,"actifry not turning"
rcwales_221,"Repair Cafe Wales",GBR,"Electrical ~ Lawn Mower","Large home electrical",17,Unknown,,,Unknown,,"Cardiff Cathays",2017-10-01,"Lawn Mower wont work"
rcwales_222,"Repair Cafe Wales",GBR,"Electrical ~ soup maker","Small kitchen item",29,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"soup maker does not turn on"
rcwales_223,"Repair Cafe Wales",GBR,"Electrical ~ Iron",Iron,40,Unknown,,,"End of life",,"Cardiff Cathays",2017-10-01,"Iron "
rcwales_224,"Repair Cafe Wales",GBR,"Electrical ~ Hair dryer","Hair dryer",39,Unknown,,,Unknown,,"Cardiff Cathays",2017-10-01,"Hair dryer "
rcwales_225,"Repair Cafe Wales",GBR,"IT/Phone ~ mobile phone",Mobile,19,Unknown,,,Fixed,,"Cardiff Cathays",2017-10-01,"mobile phone "
rcwales_228,"Repair Cafe Wales",GBR,"Electrical ~ Hoover",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"Hoover suction gone! Help!"
rcwales_229,"Repair Cafe Wales",GBR,"Electrical ~ High pressure cooker","Small kitchen item",29,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"High pressure cooker "
rcwales_230,"Repair Cafe Wales",GBR,"IT/Phone ~ Printer","Printer / scanner",25,Unknown,,,Repairable,,"Cardiff Cathays",2017-11-01,"Printer not working, possibly ink jets dried up"
rcwales_236,"Repair Cafe Wales",GBR,"Electrical ~ dehumidifier adaptor","Aircon / dehumidifier",1,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"dehumidifier adaptor damaged cable"
rcwales_237,"Repair Cafe Wales",GBR,"Electrical ~ mabkhara heater","Small home electrical",28,Unknown,,,"End of life",,"Cardiff Cathays",2017-11-01,"mabkhara heater "
rcwales_238,"Repair Cafe Wales",GBR,"Electrical ~ sewing machine","Sewing machine",27,Unknown,,,Repairable,,"Cardiff Cathays",2017-11-01,"sewing machine the needle hits the plate & it looks like there has been movement in the mechanism"
rcwales_243,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,"End of life",,"Cardiff Cathays",2017-11-01,
rcwales_245,"Repair Cafe Wales",GBR,"Electrical ~ Chain saw","Power tool",24,Unknown,,,Unknown,,"Cardiff Cathays",2017-11-01,"Chain saw "
rcwales_246,"Repair Cafe Wales",GBR,"Electrical ~ radio","Portable radio",23,Unknown,,,Unknown,,"Cardiff Cathays",2017-11-01,"radio "
rcwales_247,"Repair Cafe Wales",GBR,"Electrical ~ speakers","Hi-Fi separates",13,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"speakers the cable is cut"
rcwales_248,"Repair Cafe Wales",GBR,"Electrical ~ hedge trimmer","Large home electrical",17,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"hedge trimmer works intermittently"
rcwales_249,"Repair Cafe Wales",GBR,"Electrical ~ electric fire","Small home electrical",28,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"electric fire works intermittently"
rcwales_252,"Repair Cafe Wales",GBR,"Electrical ~ mixing desk",Misc,18,Unknown,,,Repairable,,"Cardiff Cathays",2017-11-01,"mixing desk "
rcwales_253,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"doesn't cut the paper"
rcwales_254,"Repair Cafe Wales",GBR,"Electrical ~ Drill","Power tool",24,Unknown,,,Repairable,,"Cardiff Cathays",2017-11-01,"Drill not sure, possibly plug damage / pat tested"
rcwales_255,"Repair Cafe Wales",GBR,"IT/Phone ~ Extension board & Laptop",Laptop,16,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"Extension board & Laptop Extension board & Laptop"
rcwales_257,"Repair Cafe Wales",GBR,"Electrical ~ adaptor","Battery / charger / adapter",2,Unknown,,,Unknown,,"Cardiff Cathays",2017-11-01,"adaptor "
rcwales_258,"Repair Cafe Wales",GBR,"Electrical ~ adaptor","Battery / charger / adapter",2,Unknown,,,Unknown,,"Cardiff Cathays",2017-11-01,"adaptor "
rcwales_259,"Repair Cafe Wales",GBR,"Electrical ~ hair dryer","Hair dryer",39,Unknown,,,Unknown,,"Cardiff Cathays",2017-11-01,"hair dryer "
rcwales_260,"Repair Cafe Wales",GBR,"Other ~ mobility scooter",Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"mobility scooter needs adjusting to me"
rcwales_261,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Repairable,,"Cardiff Cathays",2017-11-01,"Laptop "
rcwales_267,"Repair Cafe Wales",GBR,"IT/Phone ~ Printer","Printer / scanner",25,Unknown,,,Fixed,,"Cardiff Cathays",2017-11-01,"Printer cartridge not moving"
rcwales_268,"Repair Cafe Wales",GBR,"Electrical ~ CD player","Hi-Fi separates",13,Bush,,,Fixed,,"Cardiff Cathays",2017-11-01,"CD player laser head needs cleaning"
rcwales_270,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"The wire has been damaged"
rcwales_271,"Repair Cafe Wales",GBR,Electrical,Misc,18,Unknown,,,Repairable,,"Cardiff Cathays",2017-12-01,"The wire has been damaged"
rcwales_272,"Repair Cafe Wales",GBR,Electrical,Misc,18,Roomba,,,Repairable,,"Cardiff Cathays",2017-12-01,
rcwales_273,"Repair Cafe Wales",GBR,"Electrical ~ Neff induction hob","Small kitchen item",29,Neff,,,Repairable,,"Cardiff Cathays",2017-12-01,"Neff induction hob error message"
rcwales_274,"Repair Cafe Wales",GBR,"Electrical ~ vacuum cleaner",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"vacuum cleaner Cable broken - needs replacing."
rcwales_275,"Repair Cafe Wales",GBR,"Electrical ~ Uplighter lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"Uplighter lamp Not working - wiring?"
rcwales_276,"Repair Cafe Wales",GBR,"Electrical ~ Portable CD player","Hi-Fi separates",13,Unknown,,,Repairable,,"Cardiff Cathays",2017-12-01,"Portable CD player CD not being read"
rcwales_277,"Repair Cafe Wales",GBR,"Electrical ~ Battery torch","Decorative or safety lights",3,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"Battery torch check connections"
rcwales_278,"Repair Cafe Wales",GBR,"Electrical ~ Battery torch","Decorative or safety lights",3,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"Battery torch charging not working."
rcwales_287,"Repair Cafe Wales",GBR,"IT/Phone ~ iPad",Tablet,30,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"iPad Privacy and internet connection issues"
rcwales_288,"Repair Cafe Wales",GBR,"IT/Phone ~ Computer","Desktop computer",4,Unknown,,,Repairable,,"Cardiff Cathays",2017-12-01,"Computer Motherboard/SSD"
rcwales_289,"Repair Cafe Wales",GBR,"IT/Phone ~ Laptop",Laptop,16,Unknown,,,Repairable,,"Cardiff Cathays",2017-12-01,"Laptop Dropped in not working"
rcwales_290,"Repair Cafe Wales",GBR,"Electrical ~ Hot water urn","Small kitchen item",29,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"Hot water urn leaking"
rcwales_293,"Repair Cafe Wales",GBR,"Electrical ~ Hoover",Vacuum,34,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"Hoover Not good suction on bottom"
rcwales_296,"Repair Cafe Wales",GBR,"Electrical ~ Kettle",Kettle,14,Unknown,,,Unknown,,"Cardiff Cathays",2017-12-01,"Kettle Wobbly Switch"
rcwales_297,"Repair Cafe Wales",GBR,"Electrical ~ DVD Player","TV and gaming-related accessories",33,Unknown,,,Unknown,,"Cardiff Cathays",2017-12-01,"DVD Player "
rcwales_298,"Repair Cafe Wales",GBR,"Electrical ~ Television","Flat screen",8,Unknown,,,Repairable,,"Cardiff Cathays",2017-12-01,"Television Issue with picture and colour"
rcwales_299,"Repair Cafe Wales",GBR,"IT/Phone ~ Printer","Printer / scanner",25,Unknown,,,Fixed,,"Cardiff Cathays",2017-12-01,"Printer Thinks it doesn't have any ink in it- doesn't print"
