id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcwales_5200,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Unsure,,,Unknown,,Penarth,2022-01-23,"Phone Not working."
rcwales_5192,"Repair Cafe Wales",GBR,"Electrical Item ~ Toaster",Toaster,31,Swan,,,"End of life","Spare parts too expensive","Newport Tredegar House",2022-01-23,"Left hand trips switch."
rcwales_5208,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Dk,,,Fixed,,Penarth,2022-01-23,"Steam mop - not providing steam."
rcwales_5203,"Repair Cafe Wales",GBR,"Electrical Item ~ Vacuum",Vacuum,34,Unknown,,,Fixed,,Penarth,2022-01-23,"Not picking up."
rcwales_5725,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Gigabyte,,,Fixed,,"Newport RE:MAKE",2022-01-25,"Power supply and PAT test."
rcwales_5723,"Repair Cafe Wales",GBR,"Electrical Item ~ Power Tool e.g. DIY tool","Power tool",24,Bosch,,,Fixed,,"Newport RE:MAKE",2022-01-25,"Loosing connection when used high, possible loose wire."
rcwales_5724,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,"Challenge convector heater",,,Fixed,,"Newport RE:MAKE",2022-01-25,"Convector heater with blown thermal fuse, previously diagnosed here. Returning today with part."
rcwales_5722,"Repair Cafe Wales",GBR,"Electrical Item ~ Hair & Beauty Item","Hair & beauty item",9,Phillips,,,Repairable,,"Newport RE:MAKE",2022-01-25,"Not holding charge."
rcwales_5726,"Repair Cafe Wales",GBR,"Electrical Item ~ Vacuum",Vacuum,34,Supervac,,,Fixed,,"Newport RE:MAKE",2022-01-26,"Broken wire."
rcwales_5728,"Repair Cafe Wales",GBR,"Electrical Item ~ Tablet",Tablet,30,Lenovo,,,Fixed,,Rhyl,2022-01-28,"My tablet is very slow and I can not use it anymore. Thank you."
rcwales_5727,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Hp,,,Repairable,,Rhyl,2022-01-28,"Laptop won't start up."
rcwales_5732,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Asus,,,Repairable,,"Newport RE:MAKE",2022-01-29,"Not charging."
rcwales_5730,"Repair Cafe Wales",GBR,"Electrical Item ~ Desktop Computer","Desktop computer",4,Toshiba,,,Fixed,,"Newport RE:MAKE",2022-01-29,"Broken hard drive."
rcwales_5731,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,Jvc,,,"End of life","Lack of equipment",Quarndon,2022-01-29,"Broken speaker."
rcwales_5729,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,Generic,,,Fixed,,Quarndon,2022-01-29,"Extension cable. Great time."
rcwales_5733,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Phillips,,,"End of life","Item too worn out","Newport RE:MAKE",2022-02-01,"Brought 3 shavers hoping we can make a good one."
rcwales_5737,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Satler,,,Fixed,,"Newport RE:MAKE",2022-02-02,"Could not change batterie."
rcwales_5738,"Repair Cafe Wales",GBR,"Electrical Item ~ Vacuum",Vacuum,34,Dyson,,,Fixed,,"Newport RE:MAKE",2022-02-02,"Working  but a smell of burning Can't reconnect a hose. Filter needed cleening."
rcwales_5735,"Repair Cafe Wales",GBR,"Electrical Item ~ Watch/clock",Watch/clock,35,"8 day",,,Fixed,,"Newport RE:MAKE",2022-02-02,"Clock mechanics."
rcwales_5734,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,waltham,,,Repairable,,"Newport RE:MAKE",2022-02-02,"No power."
rcwales_5736,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Hp,,,Fixed,,"Newport RE:MAKE",2022-02-02,"Just needs update to use."
rcwales_5740,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Dewalt,,,"End of life","Spare parts too expensive","Newport West",2022-02-03,"No power. Could have repaired, but owner didn't want to spend the money on the part."
rcwales_5741,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,"In motion",,,Fixed,,"Newport RE:MAKE",2022-02-03,Arial.
rcwales_5739,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Eveready,,,Fixed,,"Newport RE:MAKE",2022-02-03,"Torch droppedNot working."
rcwales_5755,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,Unknown,,,Unknown,,Ruthin,2022-02-05,"Bad connectionFrozen switch."
rcwales_5744,"Repair Cafe Wales",GBR,"Electrical Item ~ Fan e.g. cooling fan, fan heater",Fan,7,Dimplex,,,"End of life","Item too worn out","Newport RE:MAKE",2022-02-05,"Wasn't working when found. Insulation perishing."
rcwales_5745,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Unknown,,Ruthin,2022-02-05,"Not working -not sure why."
rcwales_5746,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Repairable,,"Cardiff, Cathays",2022-02-05,"Cables loose but unable to open metal bit to repair. Let the glue set for 24 hours before completing electrical repair."
rcwales_5747,"Repair Cafe Wales",GBR,"Electrical Item ~ Coffee Maker","Coffee maker",36,Delonghi,,,"End of life","Spare parts not available","Cardiff, Cathays",2022-02-05,"Probably blown resistor in rocker switch - coffee spill!"
rcwales_5748,"Repair Cafe Wales",GBR,"Electrical Item ~ Toaster",Toaster,31,Smeg,,,Repairable,,"Cardiff, Cathays",2022-02-05,"I have 2 toasters Both have issues with parts of the elements heating up. No PAT testing as only probed the heating element."
rcwales_5749,"Repair Cafe Wales",GBR,"Electrical Item ~ Vacuum",Vacuum,34,Dyson,,,Fixed,,Ruthin,2022-02-05,"Not sucking up."
rcwales_5750,"Repair Cafe Wales",GBR,"Electrical Item ~ TV and gaming-related accessories","TV and gaming-related accessories",33,LG,,,"End of life","Spare parts not available","Cardiff, Cathays",2022-02-05,"It powers on and the sound works, but there's no picture at all."
rcwales_5751,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Repairable,,"Cardiff, Cathays",2022-02-05,"Lamp switch on and then went off."
rcwales_5752,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Fixed,,Ruthin,2022-02-05,"Not working."
rcwales_5753,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,Logitek,,,Fixed,,"Cardiff, Cathays",2022-02-05,"Sound not working left speaker. The speakers worked as soon as we plugged them in."
rcwales_5754,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Fixed,,Ruthin,2022-02-05,"Loose connection."
rcwales_5756,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Fixed,,Ruthin,2022-02-05,"Loose connection."
rcwales_5757,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff, Cathays",2022-02-05,"Lamp needing a new plug. Information where to buy a new funnel for lamp."
rcwales_5758,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Fixed,,"Cardiff, Cathays",2022-02-05,"It won't turn on, even though we've tried new bulbs several times."
rcwales_5759,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Repairable,,"Cardiff, Cathays",2022-02-05,"Isn't working."
rcwales_5760,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,"Boom box",,,"End of life","Spare parts too expensive","Newport RE:MAKE",2022-02-05,"Broken cable."
rcwales_5761,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,GPO,,,Fixed,,"Cardiff, Cathays",2022-02-05,"Portable record player: turntable often doesn’t go round."
rcwales_5762,"Repair Cafe Wales",GBR,"Electrical Item ~ Toaster",Toaster,31,Delonghi,,,Unknown,,"Cardiff, Cathays",2022-02-05,"Element not working properly."
rcwales_5763,"Repair Cafe Wales",GBR,"Electrical Item ~ Food Processor","Food processor",37,Kenwood,,,Fixed,,Ruthin,2022-02-05,"Hinge broken."
rcwales_5764,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Homedics,,,"End of life","No way to open product","Cardiff, Cathays",2022-02-05,"It doesn't start when turned on. Just stopped working."
rcwales_5765,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,Roberts,,,Repairable,,"Cardiff, Cathays",2022-02-05,"On off switch."
rcwales_5742,"Repair Cafe Wales",GBR,"Electrical Item ~ Hair & Beauty Item","Hair & beauty item",9,Ghd,,,"End of life","No way to open product",Ruthin,2022-02-05,"Would not stay on."
rcwales_5743,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,Karcher,,,Fixed,,Ruthin,2022-02-05,"on-off switch not working."
rcwales_5769,"Repair Cafe Wales",GBR,"Electrical Item ~ Toaster",Toaster,31,Tefal,,,"End of life","No way to open product","Cardiff, Rhiwbina",2022-02-06,"When I plug it in and turn it on it shorts the electrics. I changed the fuse thinking that might hel."
rcwales_5777,"Repair Cafe Wales",GBR,"Electrical Item ~ Printer / Scanner",Printer/scanner,25,plustek,,,Unknown,,"Cardiff, Rhiwbina",2022-02-06,"No power to the unit. Not sure if internal or power lead at fault."
rcwales_5766,"Repair Cafe Wales",GBR,"Electrical Item ~ Toaster",Toaster,31,"Russel hobbs",,,Unknown,,"Cardiff, Rhiwbina",2022-02-06,"When I push the lever down it won't stay down."
rcwales_5767,"Repair Cafe Wales",GBR,"Electrical Item ~ Coffee Maker","Coffee maker",36,"Silver Crest",,,Fixed,,"Cardiff, Rhiwbina",2022-02-06,"Not working."
rcwales_5768,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Bespoke,,,Fixed,,Beaumaris,2022-02-06,"everytime it's switched on it trips the power source."
rcwales_5770,"Repair Cafe Wales",GBR,"Electrical Item ~ Battery / Charger / Adapter",Battery/charger/adapter,2,Avocet,,,Repairable,,"Cardiff, Rhiwbina",2022-02-06,"Wasn't charging."
rcwales_5771,"Repair Cafe Wales",GBR,"Electrical Item ~ Printer / Scanner",Printer/scanner,25,Canon,,,"End of life","Spare parts not available",Beaumaris,2022-02-06,"Paper jam."
rcwales_5772,"Repair Cafe Wales",GBR,"Electrical Item ~ Toy",Toy,32,Playmobil,,,Fixed,,"Cardiff, Rhiwbina",2022-02-06,"Electrical conductor for battery snapped off."
rcwales_5773,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Husgavanna,,,"End of life","Item too worn out",Beaumaris,2022-02-06,"elctrical chainsaw. Chainsaw totally unrepairable due to burn out inside."
rcwales_5774,"Repair Cafe Wales",GBR,"Electrical Item ~ Toaster",Toaster,31,"Morphy Richards",,,Fixed,,Beaumaris,2022-02-06,"Not working - possibly the Element. Repaired successfully, therefore resulting not taking it to the Landfill."
rcwales_5775,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Dell,,,"End of life","Item too worn out",Beaumaris,2022-02-06,"Laptop slow. Really good to have the facility at the Ganolfan."
rcwales_5776,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Swan,,,Fixed,,Beaumaris,2022-02-06,"Carpet cleaner not working no suction. People need to make sure that they clean their items upon finishing with them."
rcwales_5778,"Repair Cafe Wales",GBR,"Electrical Item ~ Battery / Charger / Adapter",Battery/charger/adapter,2,BT,,,"End of life","Spare parts not available","Newport RE:MAKE",2022-02-08,"Base unit not charging."
rcwales_5779,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Argoss,,,Fixed,,"Newport RE:MAKE",2022-02-08,"Electric knife button stuck."
rcwales_5780,"Repair Cafe Wales",GBR,"Electrical Item ~ Tablet",Tablet,30,Amazon,,,Fixed,,"Newport RE:MAKE",2022-02-08,"Running slowly."
rcwales_5781,"Repair Cafe Wales",GBR,"Electrical Item ~ Hair & Beauty Item","Hair & beauty item",9,"Ghd v gold professional styler mini",,,Repairable,,"Newport RE:MAKE",2022-02-08,"Hair straightener. One of the sides doesn't heat up."
rcwales_5782,"Repair Cafe Wales",GBR,"Electrical Item ~ Power Tool e.g. DIY tool","Power tool",24,"Karcher k2 premium",,,Unknown,,"Newport RE:MAKE",2022-02-08,"Leaks a lot but works. Marcher k2 premium."
rcwales_5783,"Repair Cafe Wales",GBR,"Electrical Item ~ Battery / Charger / Adapter",Battery/charger/adapter,2,Worx,,,"End of life","No way to open product","Newport RE:MAKE",2022-02-09,"Not charging the batteries."
rcwales_5784,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,Roberts,,,Fixed,,"Newport RE:MAKE",2022-02-09,"Tape won't eject."
rcwales_5785,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Dell,,,"End of life","Spare parts not available","Newport RE:MAKE",2022-02-09,"Broken screen. LCD screen avalbule but inverts not availability."
rcwales_5786,"Repair Cafe Wales",GBR,"Electrical Item ~ Portable Radio","Portable radio",23,Sainsbury's,,,Fixed,,"Newport RE:MAKE",2022-02-09,"It difficult to turn the volume down."
rcwales_5787,"Repair Cafe Wales",GBR,"Electrical Item ~ Iron",Iron,40,"Russel hobb",,,"End of life","Spare parts not available","Newport RE:MAKE",2022-02-10,"Doesn't warm up properly.  Warm up light flashes constantly whereas it didn't used to."
rcwales_5834,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Unknown,,,Repairable,,Carmarthen,2022-02-12,"Shedder that won't shredToaster that only one side worksXBox controler that doesn't charge."
rcwales_5788,"Repair Cafe Wales",GBR,"Electrical Item ~ Vacuum",Vacuum,34,Dyson,,,Fixed,,"Llantwit Major",2022-02-12,"Not powering on."
rcwales_5789,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Fidelity,,,"End of life","Item too worn out",Maidenhead,2022-02-12,"Record player."
rcwales_5790,"Repair Cafe Wales",GBR,"Electrical Item ~ Toy",Toy,32,Unknown,,,Fixed,,Fairwater,2022-02-12,"Not working."
rcwales_5791,"Repair Cafe Wales",GBR,"Electrical Item ~ Handheld Entertainment Device","Handheld entertainment device",10,Segar,,,"End of life","Item too worn out","Newport RE:MAKE",2022-02-12,"Power but blank screen."
rcwales_5792,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Masons,,,Fixed,,"Swansea, Clydach",2022-02-12,"The lamp socket is incomplete. I have some whole sockets that may be able to be used to repair it."
rcwales_5793,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,maglight,,,Fixed,,Carmarthen,2022-02-12,"not turning on."
rcwales_5794,"Repair Cafe Wales",GBR,"Electrical Item ~ Power Tool e.g. DIY tool","Power tool",24,Flymo,,,Fixed,,"Cardiff, Splott",2022-02-12,"Lawn mower switch plastic loose and not turning on reliably."
rcwales_5795,"Repair Cafe Wales",GBR,"Electrical Item ~ Laptop",Laptop,16,Lenovo,,,Repairable,,Maidenhead,2022-02-12,"Running slowly."
rcwales_5796,"Repair Cafe Wales",GBR,"Electrical Item ~ Handheld Entertainment Device","Handheld entertainment device",10,kindle,,,Unknown,,Carmarthen,2022-02-12,"Headphones stuck."
rcwales_5797,"Repair Cafe Wales",GBR,"Electrical Item ~ Battery / Charger / Adapter",Battery/charger/adapter,2,"Michael Todd",,,"End of life","No way to open product",Maidenhead,2022-02-12,"Electrical face and body brush stoped charging."
rcwales_5798,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,Byblight,,,Fixed,,"Cardiff, Splott",2022-02-12,"Bike light with a loose connection. Turns on and off at random."
rcwales_5799,"Repair Cafe Wales",GBR,"Electrical Item ~ Toy",Toy,32,Unkniwn,,,Fixed,,Fairwater,2022-02-12,"Not working."
rcwales_5800,"Repair Cafe Wales",GBR,"Electrical Item ~ Power Tool e.g. DIY tool","Power tool",24,Unknown,,,Repairable,,Carmarthen,2022-02-12,"Don't work."
rcwales_5801,"Repair Cafe Wales",GBR,"Electrical Item ~ Fan e.g. cooling fan, fan heater",Fan,7,Unknown,,,Repairable,,Carmarthen,2022-02-12,"Bulb stuck in lamp. Found another problem with the lamp."
rcwales_5802,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Repairable,,"Llantwit Major",2022-02-12,"Lamp not switching on."
rcwales_5803,"Repair Cafe Wales",GBR,"Electrical Item ~ Power Tool e.g. DIY tool","Power tool",24,Unknown,,,Fixed,,Carmarthen,2022-02-12,"Not working."
rcwales_5804,"Repair Cafe Wales",GBR,"Electrical Item ~ Small kitchen item","Small kitchen item",29,bosch,,,Unknown,,"Llantwit Major",2022-02-12,"Hot water dispenser - water doesn't flow."
rcwales_5805,"Repair Cafe Wales",GBR,"Electrical Item ~ Tablet",Tablet,30,iPad,,,Repairable,,"Llantwit Major",2022-02-12,"can't log in."
rcwales_5806,"Repair Cafe Wales",GBR,"Electrical Item ~ Small home electrical","Small home electrical",28,Pure,,,Fixed,,"Cardiff, Splott",2022-02-12,"No sound coming from DAB radio."
rcwales_5807,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Qualcast,,,Repairable,,"Swansea, Clydach",2022-02-12,"Lawn mower currently not working."
rcwales_5808,"Repair Cafe Wales",GBR,"Electrical Item ~ Vacuum",Vacuum,34,Dyson,,,Repairable,,"Llantwit Major",2022-02-12,"Not running."
rcwales_5809,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Unknown,,"Swansea, Clydach",2022-02-12,"No known fault but needs PAT testing for charity shop linked to our project."
rcwales_5810,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Flymo,,,Unknown,,"Cardiff, Splott",2022-02-12,"Lawnmower. Usually doesn't activate when switching on. Have replace the little unit thing but no dif."
rcwales_5811,"Repair Cafe Wales",GBR,"Electrical Item ~ Battery / Charger / Adapter",Battery/charger/adapter,2,Bosch,,,Repairable,,"Cardiff, Splott",2022-02-12,"Battery charger not working."
rcwales_5812,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,unknwon,,,Repairable,,Carmarthen,2022-02-12,"Music player not working."
rcwales_5813,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Repairable,,"Llantwit Major",2022-02-12,"No power."
rcwales_5814,"Repair Cafe Wales",GBR,"Electrical Item ~ Mobile",Mobile,19,Samsung,,,Repairable,,Maidenhead,2022-02-12,"My son dropped my phone on the floor and since then it stopped working. Only works when plugged in."
rcwales_5815,"Repair Cafe Wales",GBR,"Electrical Item ~ Battery / Charger / Adapter",Battery/charger/adapter,2,Wisdom,,,Unknown,,Maidenhead,2022-02-12,"Tooth brush not working."
rcwales_5816,"Repair Cafe Wales",GBR,"Electrical Item ~ Large Home Electrical","Large home electrical",17,Unknown,,,Repairable,,Carmarthen,2022-02-12,"Dog's chewed plug off hoover2 printer that won't work."
rcwales_5817,"Repair Cafe Wales",GBR,"Electrical Item ~ Large Home Electrical","Large home electrical",17,Unknown,,,Fixed,,"Llantwit Major",2022-02-12,"Leaf blower - no power."
rcwales_5818,"Repair Cafe Wales",GBR,"Electrical Item ~ Iron",Iron,40,Unknown,,,Repairable,,"Llantwit Major",2022-02-12,"Light comes on but no heat."
rcwales_5819,"Repair Cafe Wales",GBR,"Electrical Item ~ Lamp",Lamp,15,Unknown,,,Fixed,,Fairwater,2022-02-12,"Not working."
rcwales_5820,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,maglight,,,Fixed,,Carmarthen,2022-02-12,Torch.
rcwales_5821,"Repair Cafe Wales",GBR,"Electrical Item ~ Kettle",Kettle,14,"Russell hobbs",,,Fixed,,"Cardiff, Splott",2022-02-12,"Switch intermittent."
rcwales_5822,"Repair Cafe Wales",GBR,"Electrical Item ~ Misc",Misc,18,Debenhams,,,Fixed,,Maidenhead,2022-02-12,"Small battery operated illuminated magnifying glass LED lights not working despite battery change,"
