id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
anstiftung_2734,anstiftung,DEU,"Elektro divers ~ Körperpflege","Hair & beauty item",9,Unknown,,,Fixed,,5073,2013-09-04,"Funktionierte nicht mehr. Lösung nicht dokumentiert."
anstiftung_2735,anstiftung,DEU,"Elektro divers ~ Verstärker","Hi-Fi separates",13,Unknown,,,Fixed,,5073,2013-09-04,"Funktionierte nicht mehr. Lösung nicht dokumentiert."
anstiftung_2736,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",12,Unknown,2003,10,Unknown,,5073,2013-09-04,"CD-Player ging nicht."
anstiftung_2730,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,25,Unknown,,,"End of life",,5073,2014-09-17,"Er druckte leider nicht mehr. Nach einigen Reparaturversuchen durch Rücksetzten des Fehlers und Ausbau und Reinigung des Druckkopfes mussten wir leider feststellen, dass das Gerät ohne einen neuen Druckkopf (leider sehr teuer) nur noch ein Scanner bleiben wird."
anstiftung_2731,anstiftung,DEU,"Computer ~ Laptop",Laptop,16,Unknown,,,Fixed,,5073,2014-09-17,"An einem virenverseuchten Notebook, das beim letzten RepairCafé schon da war, wurde weitergearbeitet und letztendlich von der Seuche befreit."
anstiftung_2732,anstiftung,DEU,"Computer ~ Laptop",Laptop,16,Unknown,,,Fixed,,5073,2014-09-17,"Funktionierte nicht mehr. Der Kabelbruch behoben werden und es verrichtet wieder seinen Dienst."
anstiftung_2727,anstiftung,DEU,"Haushaltsgeräte ~ Laminiergerät","Small home electrical",28,Unknown,,,Fixed,,5073,2014-10-09,"Es wurde nicht mehr heiß. Wir konnten es durch Auswechseln der mitgebrachten Temperatursicherung wieder in Gang setzen."
anstiftung_2729,anstiftung,DEU,"Haushaltsgeräte ~ Strickmaschine","Small home electrical",28,Unknown,,,Repairable,,5073,2014-10-09,"Hier lag ein mechanisches Problem am Maschenzähler vor, das nicht sofort behoben werden konnte. Dafür muss erst ein Ersatzteil aus Federstahl gebastelt werden."
anstiftung_2728,anstiftung,DEU,"Computer ~ Computermaus","PC accessory",22,Unknown,,,Unknown,,5073,2014-10-09,"Einer defekten PS2-Maus war leider nicht mehr zu helfen, es fand sich aber in einer Wühlkiste eine Austauschgerät."
anstiftung_2721,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,11,Unknown,,,"End of life","Spare parts not available",5073,2014-10-15,"Er musste leider „beerdigt“ werden, weil nicht der vermutete Bruch im Kabel, sondern ein Defekt in der Wicklung des Wandlers in der Hörmuschel vorlag. Da ist ohne Originalteil leider nichts zu machen."
anstiftung_2725,anstiftung,DEU,"Elektro divers ~ Akkuschrauber","Power tool",24,Unknown,,,Fixed,,5073,2014-10-15,"Das Ladegerät lud die Akkus nicht mehr auf. Die Filterspulen mussten neu angelötet werden."
anstiftung_2724,anstiftung,DEU,"Elektro divers ~ Steckdosenleiste","Small home electrical",28,Unknown,,,Fixed,,5073,2014-10-15,"Der Schalter funktionierte nicht mehr. Er wurde erfolgreich ausgetauscht."
anstiftung_2720,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",37,Unknown,,,Fixed,,5073,2014-10-15,"Er lief nicht mehr rund. Im Getriebe war der Antrieb für einen Rührstab zwei Zähne übergesprungen und die Stäbe liefen nicht mehr synchron, d. h. sie schlugen aneinander. Nach der Demontage wurde das Getriebe wieder eingestellt und geschmiert - so läuft er jetzt auch wieder."
anstiftung_2726,anstiftung,DEU,"Smartphone/Tablet ~ Mobiltelefon",Mobile,19,Nokia,,,Fixed,,5073,2014-10-15,"Es zeigte nichts mehr an. Der vermutete Bruch des flexiblen Kabels zwischen beiden Hälften war nicht das Problem, das wieder angesteckte Kabel behob den Defekt."
anstiftung_2722,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,11,Unknown,,,Fixed,,5073,2014-10-15,"Er hatte Aussetzer. Das kam von einem Kabelbruch. Ein neuer Stecker wurde unter Anleitung vom Besitzer selbst angelötet (es war sein erstes Mal!)."
anstiftung_2719,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",33,Unknown,,,Fixed,,5073,2014-10-15,"DVDs drehten sich nicht mehr. Der Player war mechanisch blockiert. Das konnte gelöst werden und er verrichtet wieder seinen Dienst."
anstiftung_2718,anstiftung,DEU,"Unterhaltungselektronik ~ Mp3-Player","Handheld entertainment device",10,Unknown,,,"End of life","Spare parts not available",5073,2014-10-25,"Funktionierte nicht mehr. Ein nötiges Ersatzteil ist leider nicht zu bekommen."
anstiftung_2710,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,25,Unknown,,,Fixed,,5073,2014-11-06,"Es sollte aus einem einjährigen Dornröschenschlaf geweckt werden. Der Druckkopf war verstopft, sodass wir das Gerät zerlegen und den Druckkopf reinigen mussten. Nachdem die klebrig gewordene Tinte entfernt war (eine schmutzige Angelegenheit), erwachte der Drucker zu neuem Leben."
anstiftung_2712,anstiftung,DEU,"Elektro divers ~ Lampe",Lamp,15,Unknown,,,Fixed,,5073,2014-11-06,"Leutete nicht mehr. Nach Auswechseln der (in der Regeleinheit verbauten) Feinsicherung sorgt sie wieder zuverlässig für Licht."
anstiftung_2711,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,40,Unknown,,,Fixed,,5073,2014-11-06,"Am Bügeleisen hatte sich der Griff gelockert und wurde wieder befestigt."
anstiftung_2713,anstiftung,DEU,"Computer ~ Bildschirm","Flat screen",8,Unknown,,,Repairable,,5073,2014-11-06,"Er wurde zerlegt und als Ursache des Defekts konnten aufgeblähte Elektrolyt-Kondensatoren ausgemacht werden – denen war es wohl zu warm geworden. Wenn die Ersatzteile beschafft sind, wird er wieder zusammengebaut."
anstiftung_2714,anstiftung,DEU,"Computer ~ Laptop",Laptop,16,Unknown,,,Repairable,,5073,2014-11-06,"Die Ladebuchse funktionierte nicht mehr. Nach dem Zerlegen wurde die verschmorte Buchse ausgelötet und wenn sie das nächste Mal mit dem Ersatzteil vorbeikommt, bauen wir das Teil wieder zusammen."
anstiftung_2716,anstiftung,DEU,"Elektro divers ~ Fön","Hair dryer",39,Unknown,,,Repairable,,5073,2014-11-06,"Er föhnte nur noch mäßig und nur heiß, obwohl er auch kalt können soll. Das Zerlegen verlangte uns einiges an Geduld ab, sodass für die eigentliche Fehlersuche nicht mehr viel Zeit blieb. Bei diesem Kandidaten heißt es „Fortsetzung folgt …“."
anstiftung_2715,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",12,Unknown,,,Unknown,,5073,2014-11-06,"Sie versagte ihren Dienst. Beim Einschalten war ein Motorengeräusch des CD-Laufwerks zu hören, aber das war's dann auch. Nach Prüfung des Netzteils, aller Steckverbindungen und Platinen auf Auffälligkeiten endete unser Latein relativ schnell. Wir konnten keinen Fehler finden."
anstiftung_2709,anstiftung,DEU,"Unterhaltungselektronik ~ Radiowecker","Portable radio",23,Unknown,,,Unknown,,5073,2014-11-06,"Hier funktionierte das Radio nicht mehr, das leider aber nicht wieder in Gang zu setzen war."
anstiftung_2708,anstiftung,DEU,"Computer ~ Bildschirm","Flat screen",8,Unknown,,,Fixed,,5073,2014-11-20,"Fortsetzung vom 6.11.2014: Auf der Platine des TFT-Monitors, der beim letzten RepairCafé zerlegt wurde, sind die Elektrolyt-Kondensatoren ersetzt worden."
anstiftung_2704,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",23,Unknown,,,Fixed,,5073,2014-11-20,"Die Wurfantenne war abgerissen. Sie wurde wieder angelötet."
anstiftung_2705,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",23,Unknown,,,Fixed,,5073,2014-11-20,"Die Teleskopantenne war lose. Wir haben sie wieder neu befestigt."
anstiftung_2702,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",33,Unknown,,,Fixed,,5073,2014-11-20,"Es zog die VHS-Kassette nicht mehr richtig ein. Eine Wiedergabe war nicht möglich und die Kassette wurde wieder ausgeworfen. Die Ursache war eine Summe aus Abnutzung und größer gewordenem Spiel in der Mechanik. Nach Verringerung des Spiels durch Ausrichten der Führungen funktioniert das Gerät wieder zufriedenstellend."
anstiftung_2703,anstiftung,DEU,"Haushaltsgeräte ~ Strickmaschine","Small home electrical",28,Unknown,,,Repairable,,5073,2014-11-20,"Fortsetzung vom 9.10.2014: Es konnte eine Feder aus Stahlblech nachgebaut werden."
anstiftung_2707,anstiftung,DEU,"Smartphone/Tablet ~ Smartphone",Mobile,19,Unknown,,,Repairable,,5073,2014-11-20,"Es lud nur noch sporadisch. Es wurde untersucht und keine Auffälligkeiten an dem Ladegerät, der Buchse oder der Platine festgestellt. Als nächstes wird der Besitzer einen anderen Akku testen, um auch das auszuschließen."
anstiftung_2701,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",12,Unknown,,,Repairable,,5073,2014-11-20,"Kassettendeck konnte nicht mehr Schritt halten, die Wiedergabe leierte. Wir konnten einige Tipps zur Fehlereingrenzung geben. Ein Testen war ohne Kassette leider nicht möglich."
anstiftung_2706,anstiftung,DEU,"Unterhaltungselektronik ~ Spulentonbandgerät","Hi-Fi separates",13,Tesla,,,Repairable,,5073,2014-11-20,"Es funktionierte nur noch teilweise. Die Spulen drehten sich, aber außer dem Motorengeräusch war leider nichts zu vernehmen. Eine umfangreiche Fehlersuche mit Schaltplan - ja, den gab es damals noch zum Gerät dazu - ließ uns eine defekte Feinsicherung finden, was aber nicht das einzige Problem war. Das Gerät wird beim nächsten Termin nochmal einem Experten (der diesmal nicht da war) vorgestellt."
anstiftung_2698,anstiftung,DEU,"Elektro divers ~ Lampe",Lamp,15,Unknown,,,"End of life","Spare parts not available",5073,2014-12-04,"Sie leuchtete nur sporadisch. Leider hatte der Chip - ja, so etwas gibt es mittlerweile schon in Lampen - einen Defekt, wodurch eine Reparatur unmöglich war."
anstiftung_2697,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,31,Unknown,,,"End of life","Spare parts not available",5073,2014-12-04,"Schaltete nicht mehr ein. Innen war eine Kontaktfeder abgebrochen und nicht mehr vorhanden."
anstiftung_2699,anstiftung,DEU,"Elektro divers ~ Digitalkamera","Digital compact camera",5,Unknown,,,Fixed,,5073,2014-12-04,"Er hatte Schmutzpartikel zwischen Objektiv und Sensor-Chip, die sehr störten. Nach dem Zerlegen, Säubern und wieder Zusammenbauen hat sich das sehr gebessert."
anstiftung_2696,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,40,Unknown,,,Fixed,,5073,2014-12-04,"Es funktioniert nicht mehr zuverlässig. Wir fanden einen Kabelbruch und beseitigten ihn."
anstiftung_2700,anstiftung,DEU,"Haushaltsgeräte ~ Strickmaschine","Small home electrical",28,Unknown,,,Fixed,,5073,2014-12-04,"Fortsetzung vom 20.11.2014: Die Feder wurde gehärtet und an die Besitzerin übergeben. Sie wird sie einbauen und dann funktioniert die Maschine wieder."
anstiftung_2695,anstiftung,DEU,"Elektro divers ~ Fön","Hair dryer",39,Unknown,,,"End of life",,5073,2014-12-17,"Fortsetzung vom 6.11.2014: Er wurde nochmals untersucht, konnte aber wegen mehrerer Defekte (Heizspirale unterbrochen, Motor defekt) nicht mehr repariert werden."
anstiftung_2691,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",37,Unknown,,,Fixed,,5073,2014-12-17,"Das Netzkabel war stark beschädigt. Wir haben es ausgewechselt ."
anstiftung_2692,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,11,Unknown,,,Fixed,,5073,2014-12-17,"Eine Ohrmuschel war abgebrochen und zu hören war auch nicht immer etwas. Die abgebrochene Halterung konnte mit Sekundenkleber wieder angebracht werden und der Kabelbruch am Stecker wurde durch erneutes Anschließen beseitigt."
anstiftung_2693,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",13,Unknown,,,Fixed,,5073,2014-12-17,"Beim Einstellen der Lautstärke war immer ein lautes Kratzen zu hören. Durch Reinigen des Lautstärkereglers konnte das deutlich verbessert werden."
anstiftung_2694,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",33,Unknown,,,Fixed,,5073,2014-12-17,"Es wurden keine CDs und DVDs mehr angenommen. Nach eingehender Prüfung bemerkten wir, dass das Laufwerk falsch zusammengebaut war - da hatte sich wohl schon jemand vor uns versucht. Wir bauten es richtig zusammen und die CDs drehten sich wieder."
anstiftung_2689,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",12,Unknown,,,Repairable,,5073,2014-12-17,"Fortsetzung vom 20.11.2014: Wir konnten ein loses Kabel wieder anlöten und versuchten, ein Zahnrad in der Mechanik zu wechseln, aber das Ersatzteil passte leider nicht. Wir probieren es beim nächsten Mal mit einem anderen Ersatzteil nochmal."
anstiftung_2690,anstiftung,DEU,"Elektro divers ~ Verstärker","Hi-Fi separates",13,Unknown,,,Unknown,,5073,2014-12-17,"Musikverstärker mit Subwoofer zeigte keinerlei Lebenszeichen mehr. Wir konnten zwei defekte Sicherungen auswechseln und somit das Gerät wieder in Gang setzen. Leider funktionierte der Subwoofer nicht, was offenbar die Ursache für die durchgebrannten Sicherungen war. Optisch war nichts zu entdecken und ein paar „Verdachtsmessungen“ brachten auch keinen Erfolg. Vielleicht kommt das Gerät nochmal mit Schaltplan wieder. Schaltplan für weitere Untersuchungen fehlt."
anstiftung_2686,anstiftung,DEU,"Computer ~ Laptop",Laptop,16,Unknown,,,"End of life",,5073,2015-01-08,"Bei dem Notebook-Netzteil konnte ein Wackelkontakt entdeckt werden, aber weitere Defekte - kaputte Sicherung und verschmorte Leiterbahn - wiesen auf irreparable Defekte hin."
anstiftung_2683,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,14,Unknown,,,"End of life","Spare parts not available",5073,2015-01-08,"Ließ sich nicht mehr einschalten. Es war der Netzschalter kaputt, ein Stück war abgebrochen. Leider ließ sich nichts machen, da es ein sehr spezieller Schalter und nicht zu reparieren war."
anstiftung_2684,anstiftung,DEU,"Elektro divers ~ Heizlüfter","Small home electrical",28,Unknown,,,Fixed,,5073,2015-01-08,"Heizlüfter funktionierte einfach zu gut - er lief auch noch weiter, wenn er umgefallen war, was eigentlich ein Kontakt verhindern sollte. Dieser konnte repariert werden und nun geht der Lüfter aus, wenn er nicht dasteht, wie er soll."
anstiftung_2687,anstiftung,DEU,"Smartphone/Tablet ~ Mobiltelefon",Mobile,19,Unknown,,,Fixed,,5073,2015-01-08,"Die Daten von einem alten Telefon sollten auf ein neues übertragen werden. Das Datenkabel funktionierte nicht. Wir konnten die Daten aus dem Telefon auf eine SIM-Karte und von da in ein anderes Telefon übertragen - das war der einfachste Weg."
anstiftung_2688,anstiftung,DEU,"Elektro divers ~ Stichsäge","Power tool",24,Unknown,,,Repairable,,5073,2015-01-08,"Funktionierte nicht mehr. Wir konnte als Ursache abgenutzte Kohlebürsten feststellen. Der unterschiedliche Abnutzungsgrad lässt wieder einmal geplante Obsoleszenz vermuten."
anstiftung_2685,anstiftung,DEU,"Elektro divers ~ Spielzeug",Toy,32,Unknown,,,Repairable,,5073,2015-01-08,"Das elektronisches Innenleben einer niedliche Puppe tat nichts mehr. Sie konnte nicht mehr schreien, sich bewegen und die Augen zu klappen. Genervte Eltern wären froh darüber ;-), aber wir versuchten es zu reparieren. Leider war die gesamte Elektronik im Puppenkopf untergebracht, den wir nicht öffnen konnten ohne einen Schaden zu riskieren. Das wollten wir dem niedlichen kleinen Ding nicht antun."
anstiftung_2679,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",36,Unknown,,,"End of life","Spare parts not available",5073,2015-01-15,"Funktionierte nicht mehr. Die Heizung war durchgebrannt."
anstiftung_2680,anstiftung,DEU,"Elektro divers ~ Bohrmaschine","Power tool",24,Unknown,,,Fixed,,5073,2015-01-15,"Funktionierte nicht mehr. Der Kabelbruch wurde behoben, indem wir das Kabel kürzten und neu anschlossen."
anstiftung_2681,anstiftung,DEU,"Elektro divers ~ Lampe",Lamp,15,Unknown,,,Repairable,,5073,2015-01-15,"die Lampe bleibt dunkel. Der Dimmer funktioniert nicht mehr und lässt sich auch nicht reparieren. Lampe muss ohne Dimmer auskommen und leuchtet immer volle Kraft."
anstiftung_2677,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",36,Unknown,,,Repairable,,5073,2015-01-15,"Funktionierte nicht mehr. Die Thermosicherung war defekt. Wenn beim nächsten Mal ein Ersatzteil da ist, können wir das reparieren."
anstiftung_2678,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",36,Unknown,,,Repairable,,5073,2015-01-15,"Funktionierte nicht mehr. Die Thermosicherung war defekt. Wenn beim nächsten Mal ein Ersatzteil da ist, können wir das reparieren."
anstiftung_2682,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",13,Unknown,,,Repairable,,5073,2015-01-15,"Der Plattenteller blieb jeweils nach einigen Minuten stehen. Den Fehler , konnte leider nicht gefunden werden. Aber eine Lösung, ihn weiter zu benutzen, fanden wir: ein externes Netzteil."
anstiftung_2672,anstiftung,DEU,"Computer ~ Netzteil",Battery/charger/adapter,2,Unknown,,,"End of life",,5073,2015-02-05,"Das Gehäuse eines defekten Steckernetzteils konnten wir relativ zerstörungsfrei öffnen und eine defekte Thermosicherung entdecken. Leider riss beim Freilegen dieser auch ein Wicklungsdraht des Trafos ab, was leider nicht mehr zu reparieren war."
anstiftung_2676,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",36,Unknown,,,Fixed,,5073,2015-02-05,"Fortsetzung vom 15.1.2015: Wir ersetzten die defekte Thermosicherung."
anstiftung_2674,anstiftung,DEU,"Haushaltsgeräte ~ Mikrowelle","Large home electrical",17,Unknown,,,Fixed,,5073,2015-02-05,"Sie hatte die komische Eigenart entwickelt, beim Öffnen der Tür einen Kurzschluss auszulösen, wobei die Sicherung durchbrannte. Ansonsten funktionierte sie tadellos. Beim Öffnen des Gerätes waren wir angenehm überrascht, einen Schaltplan vorzufinden - sehr gut! Anhand dessen konnte der Defekt schnell gefunden werden: einer der vier (!) Türschalter klemmte und verursachte den Kurzschluss. Den Schalter haben wir wieder gangbar gemacht und die Mikrowelle war wieder ohne Macke."
anstiftung_2670,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",13,Unknown,,,Fixed,,5073,2015-02-05,"Er war heruntergefallen und dabei auf der Netzkabelbuchse geladet, die im Gehäuse verschwand. Diese konnten wir nach dem Öffnen des Gerätes wieder anbringen. Nun musiziert er wieder fröhlich."
anstiftung_2675,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",37,Unknown,,,Repairable,,5073,2015-02-05,"Ihre Kraft hatte deutlich nachgelassen; Möhren wurden nicht mehr richtig gehäckselt wie früher. Während des Zerlegens mutmaßten wir, dass die Rutschkupplung zwischen Motorwelle und Mitnehmer der Häckselscheiben zu schnell nachgab. Nach weiterem Zerlegen des Antriebs mussten wir feststellen, dass die vermeintliche Rutschkupplung eigentlich eine feste Verbindung beider Teile sein sollte, die der Motor überdreht hatte und nun durchrutschte. Beim nächsten Mal werden wir diese feste Verbindung mit Zwei-Komponenten-Kleber wieder herstellen."
anstiftung_2673,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",36,SENSEO[emoji],,,Unknown,,5073,2015-02-05,"Die Erkennung des gefüllten Wassertanks funktionierte an einer Kaffeepad-Maschine nicht mehr zuverlässig. Ein Fehler war nicht zu finden. Vermutlich verträgt sich das Paar aus Magnet und Magnetschalter nicht mehr so gut."
anstiftung_2671,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",10,Unknown,,,Unknown,,5073,2015-02-05,"Er wollte keine CDs mehr abspielen. Leider scheiterten alle Reinigungs- und Reparaturversuche, sodass er leider auch zukünftig keine dünnen Scheiben mehr drehen wird."
anstiftung_2666,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,40,Unknown,,,"End of life","Spare parts not available",5073,2015-02-19,"Es blieb kalt. Das Heizelement war durchgebrannt."
anstiftung_2667,anstiftung,DEU,"Elektro divers ~ Lampe",Lamp,15,Unknown,,,Fixed,,5073,2015-02-19,"Leuchtete nicht mehr. Wir haben sie zerlegt und die Kontakte gereinigt, dann ging sie wieder."
anstiftung_2669,anstiftung,DEU,"Smartphone/Tablet ~ Navigationsgerät",Tablet,30,Unknown,,,Fixed,,5073,2015-02-19,"Die USB-Buchse war ausgebrochen. Wir konnten sie wieder einlöten und es navigiert wieder wie gewohnt."
anstiftung_2665,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",13,Unknown,,,Fixed,,5073,2015-02-19,"Er wurde von seinem eingebauten Transformator nicht mehr mit der nötigen Energie versorgt und verweigerte den Dienst. Ein passendes Ersatzteil war leider nicht zu bekommen, aber durch Umbau auf ein externes Netzteil, den wir heute durchführten, läuft er wieder."
anstiftung_2668,anstiftung,DEU,"Haushaltsgeräte ~ Espressokocher","Coffee maker",36,Unknown,,,Repairable,,5073,2015-02-19,"Ein funktionierte nicht mehr. Wir brauchen für die Reparatur ein Ersatzteil."
anstiftung_2657,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",37,Unknown,,,"End of life","Spare parts not available",5073,2015-03-05,"Sie hatte einen defekten Netzschalter, der so schlecht konstruiert war, dass wir ihn nicht reparieren konnten. Ein Ersatzteil ist auch nicht zu bekommen, leider."
anstiftung_2656,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",37,Unknown,,,"End of life",,5073,2015-03-05,"Ihr war leider nicht mehr zu helfen, der Antrieb war komplett verschlissen."
anstiftung_2658,anstiftung,DEU,"Computer ~ Beamer",Projector,26,Unknown,,,Fixed,,5073,2015-03-05,"Funktionierte nach einem Lampenwechsel nicht mehr und die Fehlermeldung gab auch keinen Aufschluss. Nach aufwendiger Fehlersuche konnten wir die Ursache finden: an einer Gehäuseklappe war eine Nase abgebrochen, die einen Schalter betätigen soll, der das Gerät wieder in Gang bringt. Nun funktioniert das Gerät wieder."
anstiftung_2661,anstiftung,DEU,"Elektro divers ~ Spielzeug",Toy,32,LEGO,,,Fixed,,5073,2015-03-05,"Einige elektrische Baugruppen (Motoren, Lampen etc.) konnten durch Erneuern von Verbindungen wiederbelebt werden."
anstiftung_2659,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",36,Unknown,,,Fixed,,5073,2015-03-05,"Fortsetzung vom 15.1.2015: Es wurde die Thermosicherung erneuert."
anstiftung_2664,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",37,Unknown,,,Fixed,,5073,2015-03-05,"Fortsetzung vom 5.2.2015: Wir konnten die Verbindung zwischen Motorwelle und Mitnehmer der Häckselscheiben mit Zwei-Komponenten-Kleber reparieren."
anstiftung_2655,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,34,Unknown,,,Fixed,,5073,2015-03-05,"Er hatte nicht mehr die gewohnte Leistung. Nach eingehender Fehlersuche konnte eine verstopfte Bodendüse ausgemacht werden. Nach intensiver Reinigung des Geräts saugte es wieder wie früher."
anstiftung_2660,anstiftung,DEU,"Smartphone/Tablet ~ Smartphone",Mobile,19,Unknown,,,Fixed,,5073,2015-03-05,"Es ließ sich nicht mehr einschalten. Der Ein-Schalter konnte vom Besitzer gewechselt werden."
anstiftung_2663,anstiftung,DEU,"Elektro divers ~ Zahnbürste, elektrisch","Hair & beauty item",9,Braun,,,Repairable,,5073,2015-03-05,"Der Akku war schwach geworden. Wir haben das Gerät zerlegt und den Akku demontiert. Wenn beim nächsten Mal ein neuer Akku da ist, können wir das Gerät wieder zusammenbauen."
anstiftung_2654,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,40,Unknown,,,Repairable,,5073,2015-03-05,"Funktioniert nicht mehr. Kabelbruch im Netzkabel und Isolation porös. Beim nächsten Mal wird das erneuert."
anstiftung_2653,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,34,Unknown,,,Repairable,,5073,2015-03-05,"Hier konnten wir einen Kabelbruch am Netzstecker finden und werden es beim nächsten Mal reparieren, wenn ein neuer Stecker vorhanden ist."
anstiftung_2662,anstiftung,DEU,"Elektro divers ~ Elektrorasierer","Hair & beauty item",9,Unknown,,,Unknown,,5073,2015-03-05,"Funktionierte nicht mehr. Hier konnten wir nicht helfen. Wir haben in der Elektronik keine Fehlerursache finden können."
anstiftung_8248,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",12,Unknown,,,Fixed,,2548,2015-03-15,defekt.
