id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcwales_6202,Repair Cafe Wales,GBR,"Electrical Item ~ Fan e.g. cooling fan, fan heater",Fan,7,Heates,"","",Fixed,"",Newport RE:MAKE,2022-04-26,No power.
rcwales_6203,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,BHS lamp,"","",Fixed,"",Newport RE:MAKE,2022-04-26,The lamp head has come off the stem. Had to replace the switch dew to age and brittleness of plastic. Working now but not sure how longe.
rcwales_6204,Repair Cafe Wales,GBR,Electrical Item ~ Food Processor,Food processor,37,Kenwood,"","",End of life,Spare parts not available,Newport RE:MAKE,2022-04-26,Smoking.
rcwales_6206,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,H p,"","",Unknown,"",Newport RE:MAKE,2022-04-27,Laptop not powerTablet loss of password.
rcwales_6205,Repair Cafe Wales,GBR,Electrical Item ~ Tablet,Tablet,30,apple,"","",Repairable,"",Newport RE:MAKE,2022-04-27,Loss of password.
rcwales_6207,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Flymo,"","",Fixed,"",Newport RE:MAKE,2022-04-28,"Flymo mower, think it's a lose wire."
rcwales_6208,Repair Cafe Wales,GBR,Electrical Item ~ Headphones,Headphones,11,Turtle beach,"","",Fixed,"",Newport RE:MAKE,2022-04-28,Broken end of cable.
rcwales_6211,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Linwood electronics,"","",Unknown,"",Newport RE:MAKE,2022-04-30,Car battery charger not charging.
rcwales_6209,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Hover,"","",Fixed,"",Newport RE:MAKE,2022-04-30,Missing filterCaged up fan.
rcwales_6210,Repair Cafe Wales,GBR,Electrical Item ~ Coffee Maker,Coffee maker,36,Melitta Look,"","",Fixed,"",Quarndon,2022-04-30,Leaking.
rcwales_6213,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Long bulb desk lamp,"","",Fixed,"",Newport RE:MAKE,2022-05-03,Connection around the switch seems to be bad.
rcwales_6212,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Black and decker electric saw,"","",Fixed,"",Newport RE:MAKE,2022-05-03,Blade clamp broken.
rcwales_6216,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Sherper,"","",Fixed,"",Newport RE:MAKE,2022-05-04,Wined up torch needs needs new bateries.
rcwales_6215,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,Hp,"","",Fixed,"",Newport RE:MAKE,2022-05-04,New operating softweare. New operating system.
rcwales_6214,Repair Cafe Wales,GBR,Electrical Item ~ Watch/clock,Watch/clock,35,Linette,"","",Fixed,"",Newport RE:MAKE,2022-05-04,Select switch broken. Switch can not be fixed can be used in on position only.
rcwales_6217,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,B&q,"","",Fixed,"",Newport RE:MAKE,2022-05-06,Tape measure broken.
rcwales_6237,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Jones,"","",Fixed,"",Ruthin,2022-05-07,sewing machine needs resetting and tensioning. Electrical fault fixed and tension reset.
rcwales_6218,Repair Cafe Wales,GBR,Electrical Item ~ Iron,Iron,40,Beko,"","",Repairable,"","Cardiff, Cathays",2022-05-07,No longer producing steam.
rcwales_6219,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Unknown,"","",Fixed,"",Ruthin,2022-05-07,electric mixer not working. Wires and fuses fixed.
rcwales_6220,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Dyson,"","",Fixed,"","Cardiff, Caerau & Ely",2022-05-07,Brush roller not spinning.
rcwales_6221,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Vytronix,"","",Fixed,"","Cardiff, Cathays",2022-05-07,"Turns off as soon as I connect the two sections together, I believe the rotating brush is jammed."
rcwales_6222,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Bosch,"","",Repairable,"","Cardiff, Cathays",2022-05-07,Drill bit stuck.
rcwales_6223,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Singer,"","",Unknown,"",Ruthin,2022-05-07,sewing machine tension spring not working.
rcwales_6224,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Jacery,"","",Fixed,"",Newport RE:MAKE,2022-05-07,"Don't know, blown fuse maybe."
rcwales_6225,Repair Cafe Wales,GBR,Electrical Item ~ Decorative or Safety Lights,Decorative or safety lights,3,Unknown,"","",Repairable,"","Cardiff, Cathays",2022-05-07,"Original light fixture, ceiling lampIn One arm wires are twisted, possibly broken."
rcwales_6226,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Toyota,"","",Unknown,"","Cardiff, Cathays",2022-05-07,Skipping stitches and won’t sew medium weight textiles at all - zero stitches.
rcwales_6227,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Titan,"","",Fixed,"","Cardiff, Cathays",2022-05-07,Cut cord on hedge trimmer.
rcwales_6228,Repair Cafe Wales,GBR,Electrical Item ~ Hair & Beauty Item,Hair & beauty item,9,Britney Spears straighteners,"","",Fixed,"","Cardiff, Cathays",2022-05-07,"Won't turn on, no heat."
rcwales_6229,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,Swan,"","",Fixed,"",Ruthin,2022-05-07,Toaster not connecting.
rcwales_6230,Repair Cafe Wales,GBR,"Electrical Item ~ Fan e.g. cooling fan, fan heater",Fan,7,Detor Power Fan heater,"","",Repairable,"",Ruthin,2022-05-07,gets power but doesn't generate heat. Bring back next month.
rcwales_6231,Repair Cafe Wales,GBR,Electrical Item ~ TV and gaming-related accessories,TV and gaming-related accessories,33,Cello,"","",Repairable,"","Cardiff, Cathays",2022-05-07,Used the wrong adapter plug to plug it in and it fused.
rcwales_6232,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,Acer,"","",End of life,Item too worn out,"Cardiff, Cathays",2022-05-07,Screen not working on laptop.
rcwales_6233,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Pioneer,"","",Repairable,"",Newport RE:MAKE,2022-05-07,1channel not working.
rcwales_6234,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Panasonic,"","",Fixed,"","Cardiff, Cathays",2022-05-07,Not working.
rcwales_6235,Repair Cafe Wales,GBR,Electrical Item ~ Kettle,Kettle,14,Morphy Richards,"","",End of life,No way to open product,Ruthin,2022-05-07,Morphy Richards kettle stopped working.
rcwales_6236,Repair Cafe Wales,GBR,Electrical Item ~ Mobile,Mobile,19,Fairphone,"","",Fixed,"",Ruthin,2022-05-07,slow running. Software fix.
rcwales_6238,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,swan,"","",Fixed,"",Ruthin,2022-05-07,element not heating up.
rcwales_6239,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,singer,"","",Repairable,"",Ruthin,2022-05-07,sewing machine. Not picking up thread from bobbin.
rcwales_6240,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Florabest,"","",Fixed,"","Cardiff, Cathays",2022-05-07,Cutting edge not moving when turned on.
rcwales_6241,Repair Cafe Wales,GBR,Electrical Item ~ Portable Radio,Portable radio,23,Roberts,"","",Unknown,"","Cardiff, Rhiwbina",2022-05-08,Speaker no longer working but headphones do.
rcwales_6247,Repair Cafe Wales,GBR,Electrical Item ~ Large Home Electrical,Large home electrical,17,Electrolux,"","",Unknown,"","Cardiff, Rhiwbina",2022-05-08,"Once plugged, just won't work. Have checked fuse and plug."
rcwales_6245,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,De loughi,"","",Unknown,"","Cardiff, Rhiwbina",2022-05-08,Tripping home electrics.
rcwales_6244,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"","Cardiff, Rhiwbina",2022-05-08,The switch doesn’t work. It’s a solar lamp.
rcwales_6243,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Unknown,"","",Fixed,"","Cardiff, Rhiwbina",2022-05-08,Steam mop wasn’t working.
rcwales_6242,Repair Cafe Wales,GBR,Electrical Item ~ Decorative or Safety Lights,Decorative or safety lights,3,Unknown,"","",End of life,Item too worn out,"Cardiff, Rhiwbina",2022-05-08,Panel just stopped working. Changed battery but it still does not work.
rcwales_6248,Repair Cafe Wales,GBR,Electrical Item ~ Toy,Toy,32,Unknown,"","",End of life,Item too worn out,"Cardiff, Rhiwbina",2022-05-08,Bubble machine - will not work / switch on.
rcwales_6249,Repair Cafe Wales,GBR,Electrical Item ~ Games Console,Games console,38,Wii,"","",Unknown,"","Cardiff, Rhiwbina",2022-05-08,Toddler stuck 3 cds in a wii.
rcwales_6250,Repair Cafe Wales,GBR,Electrical Item ~ TV and gaming-related accessories,TV and gaming-related accessories,33,Sony,"","",Unknown,"","Cardiff, Rhiwbina",2022-05-08,Power supply.
rcwales_6246,Repair Cafe Wales,GBR,Electrical Item ~ Food Processor,Food processor,37,Morphy richards,"","",Repairable,"","Cardiff, Rhiwbina",2022-05-08,"The attachment underneath the jar , fixes onto the counterpart on the motor base, needs replacement. Needs a new part."
rcwales_6276,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Vibratwin,"","",Fixed,"",Newport RE:MAKE,2022-05-14,Spray Switch broken.
rcwales_6277,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Baby Gro egg room thermometer,"","",Fixed,"","Swansea, Clydach",2022-05-14,Brought for PAT test only for sale at our linked charity shop.
rcwales_6278,Repair Cafe Wales,GBR,Electrical Item ~ Tablet,Tablet,30,Vankyo,"","",Repairable,"",Carmarthen,2022-05-14,Damaged screen.
rcwales_6279,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Markhill,"","",Fixed,"","Swansea, Clydach",2022-05-14,brought for PAT testing for sale at our charity shop.
rcwales_6256,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Singer,"","",Fixed,"","Cardiff, Splott",2022-05-14,Rubber band is rotten and the lever keeps coming off. That I was generous with my donation.
rcwales_6255,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Unknown,"","",Fixed,"",Carmarthen,2022-05-14,Steam cleaner with intermittent fault. I hope we have fixed it but as it is an intermittent fault it is difficult to be certain.
rcwales_6254,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,Lenovo,"","",Repairable,"","Cardiff, Splott",2022-05-14,Won't turn on or charge.
rcwales_6265,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Vax,"","",Repairable,"","Swansea, Clydach",2022-05-14,not picking up.
rcwales_6253,Repair Cafe Wales,GBR,Electrical Item ~ Hair & Beauty Item,Hair & beauty item,9,Hair Curler,"","",Fixed,"","Swansea, Clydach",2022-05-14,Brought for PAT testing for sale at Ty Croeso Clydach's charity shop.
rcwales_6252,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,CCO,"","",Fixed,"","Swansea, Clydach",2022-05-14,Brought for PAT testing.
rcwales_6251,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Avent food heater,"","",Unknown,"","Swansea, Clydach",2022-05-14,Brought for PAT test for sale at our linked charity shop.
rcwales_6280,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Henry,"","",Unknown,"",Maidenhead,2022-05-14,Henry hoover not working.
rcwales_6267,Repair Cafe Wales,GBR,Electrical Item ~ TV and gaming-related accessories,TV and gaming-related accessories,33,Wharfedale,"","",Unknown,"","Swansea, Clydach",2022-05-14,Brought for PAT testing only for sale at Ty Croeso's charity shop.
rcwales_6268,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Unknown,"","",End of life,Item too worn out,Carmarthen,2022-05-14,Hand-held vacuum cleaner not working.
rcwales_6269,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Unknown,"","",Unknown,"",Carmarthen,2022-05-14,Switch not working.
rcwales_6270,Repair Cafe Wales,GBR,Electrical Item ~ Watch/clock,Watch/clock,35,Baby Gro clock,"","",Fixed,"","Swansea, Clydach",2022-05-14,Brought for PAT test for sale at our linked charity shop.
rcwales_6271,Repair Cafe Wales,GBR,Electrical Item ~ Hair & Beauty Item,Hair & beauty item,9,Philips,"","",Repairable,"",Maidenhead,2022-05-14,Electric toothbrush not charging.
rcwales_6272,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Homebase,"","",Fixed,"","Swansea, Clydach",2022-05-14,brought for PAT testing for sale at charity shop.
rcwales_6273,Repair Cafe Wales,GBR,Electrical Item ~ Portable Radio,Portable radio,23,Sandstrom,"","",End of life,Spare parts not available,Maidenhead,2022-05-14,Sandstrom S6VDAB12 Dab Radio Not working.
rcwales_6274,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"","Swansea, Clydach",2022-05-14,Need to PAT test for sale at charity shop.
rcwales_6275,Repair Cafe Wales,GBR,Electrical Item ~ Portable Radio,Portable radio,23,Sony,"","",End of life,Item too worn out,Carmarthen,2022-05-14,Function buttons don't work.
rcwales_6260,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"",Carmarthen,2022-05-14,Loose connection. Repaired flex and bulb holder.
rcwales_6261,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Oreck,"","",Fixed,"",Maidenhead,2022-05-14,Faulty connection when in motion it stops.
rcwales_6262,Repair Cafe Wales,GBR,Electrical Item ~ Iron,Iron,40,Unknown,"","",Repairable,"",Carmarthen,2022-05-14,Doesn't make a noise.
rcwales_6263,Repair Cafe Wales,GBR,Electrical Item ~ Hi-Fi Integrated,Hi-Fi integrated,12,AIWA,"","",Repairable,"","Cardiff, Splott",2022-05-14,Connection to speaker (R) keeps dropping. We may be able to get an adapter & use other connection port.
rcwales_6264,Repair Cafe Wales,GBR,Electrical Item ~ Hair & Beauty Item,Hair & beauty item,9,Hair Wave Curler,"","",Fixed,"","Swansea, Clydach",2022-05-14,Brought for PAT testing at Ty Croeso Clydach charity shop.
rcwales_6266,Repair Cafe Wales,GBR,Electrical Item ~ Kettle,Kettle,14,Unknown,"","",End of life,No way to open product,Carmarthen,2022-05-14,Switch stuck on.
rcwales_6257,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Dunelm,"","",Fixed,"","Swansea, Clydach",2022-05-14,brought for PAT testing for sale at our charity shop.
rcwales_6258,Repair Cafe Wales,GBR,"Electrical Item ~ Fan e.g. cooling fan, fan heater",Fan,7,Challenge,"","",Fixed,"","Swansea, Clydach",2022-05-14,Brought for PAT testing for use at our linked charity shop.
rcwales_6259,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,Lenovo,"","",Fixed,"",Maidenhead,2022-05-14,It keeps freezing.
rcwales_6281,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"",Newport RE:MAKE,2022-05-17,Bulb holder.
rcwales_6282,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Ryobi,"","",End of life,Item too worn out,Newport RE:MAKE,2022-05-17,Battery charger not working.
rcwales_6283,Repair Cafe Wales,GBR,Electrical Item ~ Tablet,Tablet,30,Nintendo,"","",End of life,Item too worn out,Newport RE:MAKE,2022-05-18,Return with item after obtaining parts to fix.
rcwales_6284,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Black and decker,"","",End of life,Item too worn out,Newport RE:MAKE,2022-05-19,Rat relief noise. The bearing are smashedItem is now smoking.
rcwales_6285,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Fellowes,"","",Fixed,"",Newport RE:MAKE,2022-05-20,Laminator from playgroup with item stuck inside.
rcwales_6352,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Playstaion,"","",Fixed,"",Bridgend,2022-05-21,Noise when operating playstation.
rcwales_6353,Repair Cafe Wales,GBR,Electrical Item ~ Kettle,Kettle,14,SilverCrest,"","",End of life,Item too worn out,Rhondda (Treherbert & Clydach Vale),2022-05-21,Not working.
rcwales_6286,Repair Cafe Wales,GBR,Electrical Item ~ Large Home Electrical,Large home electrical,17,Mac allister,"","",Fixed,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Handle broken.
rcwales_6287,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,xx,"","",Repairable,"","Cardiff, Cathays",2022-05-21,some of the elements are not working.
rcwales_6288,Repair Cafe Wales,GBR,Electrical Item ~ Toy,Toy,32,Mega blocks,"","",Fixed,"","Cardiff, Canton",2022-05-21,Wasn't working. No signal from control.
rcwales_6289,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Singer,"","",Unknown,"","Cardiff, Canton",2022-05-21,The timing of the bobbin is out.
rcwales_6290,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Tesco,"","",Fixed,"","Cardiff, Canton",2022-05-21,Not working.
rcwales_6291,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,Morphy richards,"","",End of life,Item too worn out,Denbigh,2022-05-21,Pat testing.
rcwales_6292,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Jhd,"","",Unknown,"",Bridgend,2022-05-21,Noise when turned on something hitting. Bring back if can open it.
rcwales_6293,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Oral B,"","",Unknown,"",Newport Tredegar House,2022-05-21,Electric toothbrush broken.
rcwales_6294,Repair Cafe Wales,GBR,Electrical Item ~ Large Home Electrical,Large home electrical,17,Flymo,"","",Repairable,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Stopped working after long time of no use.
rcwales_6295,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,xx,"","",Repairable,"","Cardiff, Canton",2022-05-21,Not sure.
rcwales_6296,Repair Cafe Wales,GBR,Electrical Item ~ Small kitchen item,Small kitchen item,29,Kenwood,"","",End of life,No way to open product,"Swansea, City Centre",2022-05-21,Blender. Seems to have been damaged by liquid that poured from the jug onto the main body and motor.
rcwales_6297,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,PowerTack,"","",Repairable,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Not working properly.
rcwales_6298,Repair Cafe Wales,GBR,Electrical Item ~ Headphones,Headphones,11,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,Headphone jack is bent.
rcwales_6299,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Black and Decker,"","",Fixed,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Not working.
rcwales_6300,Repair Cafe Wales,GBR,Heater,Small home electrical,28,Signet,"","",Fixed,"",Bridgend,2022-05-21,Tea run not heating.
rcwales_6301,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,Hp,"","",Fixed,"",Bridgend,2022-05-21,Problems with software. Sound card not installing.
rcwales_6302,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Dyson,"","",Fixed,"",Bridgend,2022-05-21,Rotary head doesn't work.
rcwales_6303,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Black & Decker,"","",Fixed,"",Denbigh,2022-05-21,Unsure if it works / needs PAT testing for passing onto another person. Plug replaced and successfully pat testee.
rcwales_6304,Repair Cafe Wales,GBR,Electrical Item ~ Coffee Maker,Coffee maker,36,Geepas,"","",End of life,No way to open product,Newport Tredegar House,2022-05-21,Motor has stopped.
rcwales_6305,Repair Cafe Wales,GBR,Electrical Item ~ Kettle,Kettle,14,Kettle,"","",Fixed,"",Denbigh,2022-05-21,Pat testing.
rcwales_6306,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,Samsung,"","",End of life,No way to open product,Bridgend,2022-05-21,Laptop will not start.
rcwales_6307,Repair Cafe Wales,GBR,Electrical Item ~ Hair & Beauty Item,Hair & beauty item,9,Ghd,"","",Repairable,"",Newport Tredegar House,2022-05-21,Won’t switch on.
rcwales_6308,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Viking,"","",Fixed,"",Bridgend,2022-05-21,Lack of use since 1986.
rcwales_6309,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,Breville,"","",Fixed,"",Abergavenny,2022-05-21,Toaster not working.
rcwales_6310,Repair Cafe Wales,GBR,Electrical Item ~ Toaster,Toaster,31,Toaster,"","",Fixed,"",Denbigh,2022-05-21,Pat testing.
rcwales_6311,Repair Cafe Wales,GBR,Electrical Item ~ Decorative or Safety Lights,Decorative or safety lights,3,Unknown,"","",Fixed,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Fuse for one and the bulb for the other.
rcwales_6312,Repair Cafe Wales,GBR,Electrical Item ~ Laptop,Laptop,16,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,LaptopElectric scooterCamera.
rcwales_6313,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Dyson,"","",Repairable,"","Cardiff, Cathays",2022-05-21,Dyson - runs out of charge quickly.
rcwales_6314,Repair Cafe Wales,GBR,Electrical Item ~ Sewing machine,Sewing machine,27,Toyota,"","",End of life,Spare parts not available,Rhondda (Treherbert & Clydach Vale),2022-05-21,Tension.
rcwales_6315,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"",Bridgend,2022-05-21,Basic of arctic through light.
rcwales_6316,Repair Cafe Wales,GBR,Electrical Item ~ Kettle,Kettle,14,xx,"","",End of life,Spare parts not available,"Cardiff, Canton",2022-05-21,Won't switch on.
rcwales_6317,Repair Cafe Wales,GBR,Electrical Item ~ Tablet,Tablet,30,Samsunng,"","",Repairable,"",Bridgend,2022-05-21,Will not turn on.
rcwales_6318,Repair Cafe Wales,GBR,Electrical Item ~ Toy,Toy,32,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,Remote control car. Will only turn one way - goes round in circles.
rcwales_6319,Repair Cafe Wales,GBR,Electrical Item ~ Iron,Iron,40,Rowenta,"","",Repairable,"",Abergavenny,2022-05-21,Steam not coming out.
rcwales_6320,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Russel hobbs,"","",Fixed,"",Bridgend,2022-05-21,Brush at end not rotating. Change belt.
rcwales_6321,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Dremel,"","",Repairable,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Starts but is bumping and grinding.
rcwales_6322,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Vacum,"","",Fixed,"",Denbigh,2022-05-21,Pat testing.
rcwales_6323,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,not working.
rcwales_6324,Repair Cafe Wales,GBR,Electrical Item ~ Digital Compact Camera,Digital compact camera,5,Jvc,"","",Unknown,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Blank screen.
rcwales_6325,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,StraightenersExtension leadMassagerAll not working.
rcwales_6326,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Lamp,"","",Fixed,"",Denbigh,2022-05-21,Pat testing.
rcwales_6327,Repair Cafe Wales,GBR,Electrical Item ~ Portable Radio,Portable radio,23,Bush,"","",Unknown,"","Cardiff, Canton",2022-05-21,The radio turns on but gradually gets quieter until there's no sound.
rcwales_6328,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Not working.
rcwales_6329,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Beats,"","",Repairable,"",Bridgend,2022-05-21,Charging cable won't connect.
rcwales_6330,Repair Cafe Wales,GBR,Electrical Item ~ Large Home Electrical,Large home electrical,17,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,Garden solar light - wire cut with shears.
rcwales_6331,Repair Cafe Wales,GBR,Electrical Item ~ Hi-Fi Separates,Hi-Fi separates,13,Akai,"","",Fixed,"",Newport RE:MAKE,2022-05-21,Headphone jack bracket fallen off into the casing.
rcwales_6332,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Unknown,"","",Fixed,"","Cardiff, Canton",2022-05-21,Wires need soldering back together.
rcwales_6333,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Black and decker,"","",Unknown,"",Rhondda (Treherbert & Clydach Vale),2022-05-21,Just not working.
rcwales_6334,Repair Cafe Wales,GBR,Electrical Item ~ Lamp,Lamp,15,Uplight,"","",Fixed,"",Denbigh,2022-05-21,Pat tet.
rcwales_6335,Repair Cafe Wales,GBR,Electrical Item ~ Kettle,Kettle,14,Richards,"","",End of life,Item too worn out,Denbigh,2022-05-21,Doesnt which on.
rcwales_6336,Repair Cafe Wales,GBR,Electrical Item ~ Power Tool e.g. DIY tool,Power tool,24,Stanley,"","",Fixed,"",Abergavenny,2022-05-21,Air compressor stopped working. On/off switch?
rcwales_6337,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,xx,"","",Fixed,"","Cardiff, Canton",2022-05-21,Leaf blower - motor won't work.
rcwales_6338,Repair Cafe Wales,GBR,Electrical Item ~ Misc,Small home electrical,28,Cooly,"","",Repairable,"",Presteigne,2022-05-21,Does not work when connected to it's 12v electric supply.
rcwales_6339,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Dyson,"","",Repairable,"",Bridgend,2022-05-21,Working but smell of burning.
rcwales_6340,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Vaccum,"","",Fixed,"",Denbigh,2022-05-21,Pat testing.
rcwales_6341,Repair Cafe Wales,GBR,Electrical Item ~ Vacuum,Vacuum,34,Dyson,"","",Fixed,"","Cardiff, Canton",2022-05-21,not working.
rcwales_6342,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Moulinex,"","",Fixed,"","Cardiff, Canton",2022-05-21,Broken flex.
rcwales_6343,Repair Cafe Wales,GBR,Electrical Item ~ Hi-Fi Separates,Hi-Fi separates,13,Bowers and wilkins,"","",Unknown,"","Cardiff, Canton",2022-05-21,Lost power when plugged in.
rcwales_6344,Repair Cafe Wales,GBR,Electrical Item ~ Small home electrical,Small home electrical,28,Kenwood,"","",Fixed,"","Cardiff, Canton",2022-05-21,Food blender not working.
rcwales_6345,Repair Cafe Wales,GBR,Electrical Item ~ Decorative or Safety Lights,Decorative or safety lights,3,Festoon lights,"","",Fixed,"",Newport RE:MAKE,2022-05-21,Snapped cable. Possibly may need a solar panel replacement.
